City,State,Year,Population
Tinley Park village,Illinois,2019,55773
Diamond Bar,California,2010,55588
Diamond Bar,California,2011,55854
Diamond Bar,California,2012,56087
Diamond Bar,California,2013,56233
Diamond Bar,California,2014,56279
Diamond Bar,California,2015,56429
Diamond Bar,California,2016,56581
Diamond Bar,California,2017,56334
Diamond Bar,California,2018,56106
Diamond Bar,California,2019,55720
New Brunswick,New Jersey,2010,54886
New Brunswick,New Jersey,2011,55296
New Brunswick,New Jersey,2012,55404
New Brunswick,New Jersey,2013,55896
New Brunswick,New Jersey,2014,55882
New Brunswick,New Jersey,2015,56009
New Brunswick,New Jersey,2016,56183
New Brunswick,New Jersey,2017,56120
New Brunswick,New Jersey,2018,55878
New Brunswick,New Jersey,2019,55676
Lenexa,Kansas,2010,48292
Lenexa,Kansas,2011,48865
Lenexa,Kansas,2012,49351
Lenexa,Kansas,2013,50279
Lenexa,Kansas,2014,50924
Lenexa,Kansas,2015,52430
Lenexa,Kansas,2016,53028
Lenexa,Kansas,2017,53557
Lenexa,Kansas,2018,55349
Lenexa,Kansas,2019,55625
Brookhaven,Georgia,2010,49688
Brookhaven,Georgia,2011,50147
Brookhaven,Georgia,2012,50942
Brookhaven,Georgia,2013,51479
Brookhaven,Georgia,2014,51990
Brookhaven,Georgia,2015,52693
Brookhaven,Georgia,2016,53148
Brookhaven,Georgia,2017,53630
Brookhaven,Georgia,2018,54029
Brookhaven,Georgia,2019,55554
Novato,California,2010,51970
Novato,California,2011,52680
Novato,California,2012,53221
Novato,California,2013,54142
Novato,California,2014,54856
Novato,California,2015,55406
Novato,California,2016,55913
Novato,California,2017,55701
Novato,California,2018,55640
Novato,California,2019,55516
Tigard,Oregon,2010,48326
Tigard,Oregon,2011,49244
Tigard,Oregon,2012,49818
Tigard,Oregon,2013,50361
Tigard,Oregon,2014,50674
Tigard,Oregon,2015,51060
Tigard,Oregon,2016,51978
Tigard,Oregon,2017,53373
Tigard,Oregon,2018,54652
Tigard,Oregon,2019,55514
Highland,California,2010,53218
Highland,California,2011,53671
Highland,California,2012,53939
Highland,California,2013,54150
Highland,California,2014,54325
Highland,California,2015,54553
Highland,California,2016,54752
Highland,California,2017,55198
Highland,California,2018,55311
Highland,California,2019,55417
Fountain Valley,California,2010,55470
Fountain Valley,California,2011,55950
Fountain Valley,California,2012,56318
Fountain Valley,California,2013,56601
Fountain Valley,California,2014,56671
Fountain Valley,California,2015,56643
Fountain Valley,California,2016,56423
Fountain Valley,California,2017,56051
Fountain Valley,California,2018,55663
Fountain Valley,California,2019,55357
Dearborn Heights,Michigan,2010,57640
Dearborn Heights,Michigan,2011,57278
Dearborn Heights,Michigan,2012,57115
Dearborn Heights,Michigan,2013,56653
Dearborn Heights,Michigan,2014,56596
Dearborn Heights,Michigan,2015,56322
Dearborn Heights,Michigan,2016,56097
Dearborn Heights,Michigan,2017,55873
Dearborn Heights,Michigan,2018,55627
Dearborn Heights,Michigan,2019,55353
Albany,Oregon,2010,50327
Albany,Oregon,2011,50946
Albany,Oregon,2012,51017
Albany,Oregon,2013,50937
Albany,Oregon,2014,51343
Albany,Oregon,2015,51659
Albany,Oregon,2016,52716
Albany,Oregon,2017,53524
Albany,Oregon,2018,54518
Albany,Oregon,2019,55338
Grapevine,Texas,2010,46610
Grapevine,Texas,2011,47102
Grapevine,Texas,2012,48427
Grapevine,Texas,2013,50117
Grapevine,Texas,2014,50772
Grapevine,Texas,2015,51430
Grapevine,Texas,2016,52055
Grapevine,Texas,2017,53974
Grapevine,Texas,2018,53809
Grapevine,Texas,2019,55281
Apple Valley,Minnesota,2010,49146
Apple Valley,Minnesota,2011,49492
Apple Valley,Minnesota,2012,49721
Apple Valley,Minnesota,2013,49925
Apple Valley,Minnesota,2014,50195
Apple Valley,Minnesota,2015,50950
Apple Valley,Minnesota,2016,51938
Apple Valley,Minnesota,2017,52390
Apple Valley,Minnesota,2018,54065
Apple Valley,Minnesota,2019,55135
Chicopee,Massachusetts,2010,55306
Chicopee,Massachusetts,2011,55630
Chicopee,Massachusetts,2012,55840
Chicopee,Massachusetts,2013,55923
Chicopee,Massachusetts,2014,56274
Chicopee,Massachusetts,2015,55820
Chicopee,Massachusetts,2016,55342
Chicopee,Massachusetts,2017,55336
Chicopee,Massachusetts,2018,55424
Chicopee,Massachusetts,2019,55126
Hempstead village,New York,2010,54081
Hempstead village,New York,2011,54187
Hempstead village,New York,2012,54982
Hempstead village,New York,2013,55476
Hempstead village,New York,2014,55488
Hempstead village,New York,2015,55407
Hempstead village,New York,2016,55367
Hempstead village,New York,2017,55363
Hempstead village,New York,2018,55246
Hempstead village,New York,2019,55113
Oak Lawn village,Illinois,2010,56732
Oak Lawn village,Illinois,2011,56924
Oak Lawn village,Illinois,2012,57078
Oak Lawn village,Illinois,2013,57170
Oak Lawn village,Illinois,2014,57106
Oak Lawn village,Illinois,2015,56825
Oak Lawn village,Illinois,2016,56456
Oak Lawn village,Illinois,2017,55983
Oak Lawn village,Illinois,2018,55430
Oak Lawn village,Illinois,2019,55022
Cathedral City,California,2010,51452
Cathedral City,California,2011,52077
Cathedral City,California,2012,52478
Cathedral City,California,2013,52846
Cathedral City,California,2014,53187
Cathedral City,California,2015,53516
Cathedral City,California,2016,53943
Cathedral City,California,2017,54413
Cathedral City,California,2018,54793
Cathedral City,California,2019,55007
Bentonville,Arkansas,2010,35859
Bentonville,Arkansas,2011,37227
Bentonville,Arkansas,2012,38747
Bentonville,Arkansas,2013,40472
Bentonville,Arkansas,2014,42001
Bentonville,Arkansas,2015,44743
Bentonville,Arkansas,2016,47166
Bentonville,Arkansas,2017,49399
Bentonville,Arkansas,2018,51103
Bentonville,Arkansas,2019,54909
Stonecrest,Georgia,2010,50256
Stonecrest,Georgia,2011,50726
Stonecrest,Georgia,2012,51537
Stonecrest,Georgia,2013,52084
Stonecrest,Georgia,2014,52607
Stonecrest,Georgia,2015,53327
Stonecrest,Georgia,2016,54037
Stonecrest,Georgia,2017,54278
Stonecrest,Georgia,2018,54424
Stonecrest,Georgia,2019,54903
Kettering,Ohio,2010,56131
Kettering,Ohio,2011,56000
Kettering,Ohio,2012,55925
Kettering,Ohio,2013,55798
Kettering,Ohio,2014,55552
Kettering,Ohio,2015,55375
Kettering,Ohio,2016,55244
Kettering,Ohio,2017,55144
Kettering,Ohio,2018,55014
Kettering,Ohio,2019,54855
Colton,California,2010,52261
Colton,California,2011,52712
Colton,California,2012,52945
Colton,California,2013,53105
Colton,California,2014,53706
Colton,California,2015,54291
Colton,California,2016,54507
Colton,California,2017,54680
Colton,California,2018,54637
Colton,California,2019,54824
Anderson,Indiana,2010,56065
Anderson,Indiana,2011,55798
Anderson,Indiana,2012,55441
Anderson,Indiana,2013,55465
Anderson,Indiana,2014,55252
Anderson,Indiana,2015,55020
Anderson,Indiana,2016,54985
Anderson,Indiana,2017,54898
Anderson,Indiana,2018,54883
Anderson,Indiana,2019,54765
West Haven,Connecticut,2010,55570
West Haven,Connecticut,2011,55510
West Haven,Connecticut,2012,55284
West Haven,Connecticut,2013,55130
West Haven,Connecticut,2014,55289
West Haven,Connecticut,2015,54872
West Haven,Connecticut,2016,54640
West Haven,Connecticut,2017,54841
West Haven,Connecticut,2018,54895
West Haven,Connecticut,2019,54620
Burlington,North Carolina,2010,51172
Burlington,North Carolina,2011,51169
Burlington,North Carolina,2012,51198
Burlington,North Carolina,2013,51314
Burlington,North Carolina,2014,51475
Burlington,North Carolina,2015,51867
Burlington,North Carolina,2016,52180
Burlington,North Carolina,2017,53121
Burlington,North Carolina,2018,53911
Burlington,North Carolina,2019,54606
Manhattan,Kansas,2010,52526
Manhattan,Kansas,2011,54148
Manhattan,Kansas,2012,56597
Manhattan,Kansas,2013,56101
Manhattan,Kansas,2014,55685
Manhattan,Kansas,2015,56513
Manhattan,Kansas,2016,55241
Manhattan,Kansas,2017,55124
Manhattan,Kansas,2018,54983
Manhattan,Kansas,2019,54604
St. Cloud,Florida,2010,37983
St. Cloud,Florida,2011,39474
St. Cloud,Florida,2012,41175
St. Cloud,Florida,2013,42504
St. Cloud,Florida,2014,44605
St. Cloud,Florida,2015,46742
St. Cloud,Florida,2016,48578
St. Cloud,Florida,2017,51700
St. Cloud,Florida,2018,54200
St. Cloud,Florida,2019,54579
Normal town,Illinois,2010,52643
Normal town,Illinois,2011,53119
Normal town,Illinois,2012,54025
Normal town,Illinois,2013,54667
Normal town,Illinois,2014,54517
Normal town,Illinois,2015,54294
Normal town,Illinois,2016,54391
Normal town,Illinois,2017,54452
Normal town,Illinois,2018,54629
Normal town,Illinois,2019,54469
Decatur,Alabama,2010,55814
Decatur,Alabama,2011,55916
Decatur,Alabama,2012,55837
Decatur,Alabama,2013,55465
Decatur,Alabama,2014,55269
Decatur,Alabama,2015,55027
Decatur,Alabama,2016,54729
Decatur,Alabama,2017,54437
Decatur,Alabama,2018,54364
Decatur,Alabama,2019,54445
Berwyn,Illinois,2010,56671
Berwyn,Illinois,2011,56791
Berwyn,Illinois,2012,56886
Berwyn,Illinois,2013,56914
Berwyn,Illinois,2014,56777
Berwyn,Illinois,2015,56436
Berwyn,Illinois,2016,55986
Berwyn,Illinois,2017,55435
Berwyn,Illinois,2018,54821
Berwyn,Illinois,2019,54391
Port Arthur,Texas,2010,54500
Port Arthur,Texas,2011,54905
Port Arthur,Texas,2012,54563
Port Arthur,Texas,2013,54719
Port Arthur,Texas,2014,54529
Port Arthur,Texas,2015,55378
Port Arthur,Texas,2016,55566
Port Arthur,Texas,2017,55433
Port Arthur,Texas,2018,54889
Port Arthur,Texas,2019,54280
Kingsport,Tennessee,2010,52953
Kingsport,Tennessee,2011,52924
Kingsport,Tennessee,2012,52739
Kingsport,Tennessee,2013,52817
Kingsport,Tennessee,2014,52822
Kingsport,Tennessee,2015,52757
Kingsport,Tennessee,2016,52521
Kingsport,Tennessee,2017,53487
Kingsport,Tennessee,2018,54006
Kingsport,Tennessee,2019,54127
Minnetonka,Minnesota,2010,49796
Minnetonka,Minnesota,2011,50646
Minnetonka,Minnesota,2012,51232
Minnetonka,Minnesota,2013,51437
Minnetonka,Minnesota,2014,51555
Minnetonka,Minnesota,2015,51739
Minnetonka,Minnesota,2016,52447
Minnetonka,Minnesota,2017,52910
Minnetonka,Minnesota,2018,53883
Minnetonka,Minnesota,2019,54064
Rosemead,California,2010,53795
Rosemead,California,2011,54022
Rosemead,California,2012,54215
Rosemead,California,2013,54398
Rosemead,California,2014,54429
Rosemead,California,2015,54440
Rosemead,California,2016,54332
Rosemead,California,2017,54221
Rosemead,California,2018,54226
Rosemead,California,2019,54058
Paramount,California,2010,54104
Paramount,California,2011,54329
Paramount,California,2012,54580
Paramount,California,2013,54854
Paramount,California,2014,54914
Paramount,California,2015,54971
Paramount,California,2016,54789
Paramount,California,2017,54621
Paramount,California,2018,54259
Paramount,California,2019,53955
Rocky Mount,North Carolina,2010,57680
Rocky Mount,North Carolina,2011,57401
Rocky Mount,North Carolina,2012,56735
Rocky Mount,North Carolina,2013,56300
Rocky Mount,North Carolina,2014,55880
Rocky Mount,North Carolina,2015,55003
Rocky Mount,North Carolina,2016,54992
Rocky Mount,North Carolina,2017,54634
Rocky Mount,North Carolina,2018,54232
Rocky Mount,North Carolina,2019,53922
Yucaipa,California,2010,51474
Yucaipa,California,2011,51954
Yucaipa,California,2012,52280
Yucaipa,California,2013,52546
Yucaipa,California,2014,52730
Yucaipa,California,2015,52981
Yucaipa,California,2016,53186
Yucaipa,California,2017,53496
Yucaipa,California,2018,53557
Yucaipa,California,2019,53921
Watsonville,California,2010,51278
Watsonville,California,2011,51593
Watsonville,California,2012,51887
Watsonville,California,2013,52412
Watsonville,California,2014,52959
Watsonville,California,2015,53528
Watsonville,California,2016,53774
Watsonville,California,2017,53919
Watsonville,California,2018,53875
Watsonville,California,2019,53856
Elyria,Ohio,2010,54487
Elyria,Ohio,2011,54322
Elyria,Ohio,2012,54162
Elyria,Ohio,2013,54115
Elyria,Ohio,2014,54078
Elyria,Ohio,2015,53917
Elyria,Ohio,2016,53865
Elyria,Ohio,2017,53781
Elyria,Ohio,2018,53797
Elyria,Ohio,2019,53757
Leesburg town,Virginia,2010,43067
Leesburg town,Virginia,2011,44537
Leesburg town,Virginia,2012,46076
Leesburg town,Virginia,2013,47713
Leesburg town,Virginia,2014,49338
Leesburg town,Virginia,2015,50935
Leesburg town,Virginia,2016,52495
Leesburg town,Virginia,2017,54055
Leesburg town,Virginia,2018,53763
Leesburg town,Virginia,2019,53727
Mount Prospect village,Illinois,2010,55082
Mount Prospect village,Illinois,2011,55264
Mount Prospect village,Illinois,2012,55417
Mount Prospect village,Illinois,2013,55602
Mount Prospect village,Illinois,2014,55770
Mount Prospect village,Illinois,2015,55528
Mount Prospect village,Illinois,2016,55156
Mount Prospect village,Illinois,2017,54675
Mount Prospect village,Illinois,2018,54116
Mount Prospect village,Illinois,2019,53719
Pinellas Park,Florida,2010,49532
Pinellas Park,Florida,2011,49944
Pinellas Park,Florida,2012,50202
Pinellas Park,Florida,2013,50532
Pinellas Park,Florida,2014,51410
Pinellas Park,Florida,2015,51989
Pinellas Park,Florida,2016,52615
Pinellas Park,Florida,2017,52940
Pinellas Park,Florida,2018,53157
Pinellas Park,Florida,2019,53637
Delano,California,2010,53130
Delano,California,2011,53620
Delano,California,2012,52403
Delano,California,2013,52331
Delano,California,2014,52447
Delano,California,2015,52495
Delano,California,2016,52568
Delano,California,2017,52877
Delano,California,2018,52921
Delano,California,2019,53573
Bellevue,Nebraska,2010,51634
Bellevue,Nebraska,2011,51858
Bellevue,Nebraska,2012,52407
Bellevue,Nebraska,2013,52786
Bellevue,Nebraska,2014,52706
Bellevue,Nebraska,2015,52956
Bellevue,Nebraska,2016,53291
Bellevue,Nebraska,2017,53398
Bellevue,Nebraska,2018,53494
Bellevue,Nebraska,2019,53544
West Sacramento,California,2010,48842
West Sacramento,California,2011,49106
West Sacramento,California,2012,49528
West Sacramento,California,2013,49978
West Sacramento,California,2014,51637
West Sacramento,California,2015,52431
West Sacramento,California,2016,52933
West Sacramento,California,2017,53304
West Sacramento,California,2018,53601
West Sacramento,California,2019,53519
Apopka,Florida,2010,42407
Apopka,Florida,2011,43765
Apopka,Florida,2012,45103
Apopka,Florida,2013,46238
Apopka,Florida,2014,47796
Apopka,Florida,2015,49109
Apopka,Florida,2016,50486
Apopka,Florida,2017,52277
Apopka,Florida,2018,53557
Apopka,Florida,2019,53447
Palm Desert,California,2010,48684
Palm Desert,California,2011,49251
Palm Desert,California,2012,49775
Palm Desert,California,2013,50357
Palm Desert,California,2014,50916
Palm Desert,California,2015,51552
Palm Desert,California,2016,52077
Palm Desert,California,2017,52794
Palm Desert,California,2018,53129
Palm Desert,California,2019,53275
Milford,Connecticut,2010,51300
Milford,Connecticut,2011,51376
Milford,Connecticut,2012,51551
Milford,Connecticut,2013,51653
Milford,Connecticut,2014,51973
Milford,Connecticut,2015,52128
Milford,Connecticut,2016,52531
Milford,Connecticut,2017,52816
Milford,Connecticut,2018,53148
Milford,Connecticut,2019,53195
Little Elm,Texas,2010,26197
Little Elm,Texas,2011,27709
Little Elm,Texas,2012,29023
Little Elm,Texas,2013,32916
Little Elm,Texas,2014,35493
Little Elm,Texas,2015,38438
Little Elm,Texas,2016,42661
Little Elm,Texas,2017,45988
Little Elm,Texas,2018,49644
Little Elm,Texas,2019,53126
Revere,Massachusetts,2010,51845
Revere,Massachusetts,2011,52628
Revere,Massachusetts,2012,53241
Revere,Massachusetts,2013,53694
Revere,Massachusetts,2014,53802
Revere,Massachusetts,2015,53960
Revere,Massachusetts,2016,53942
Revere,Massachusetts,2017,54071
Revere,Massachusetts,2018,53483
Revere,Massachusetts,2019,53073
Peabody,Massachusetts,2010,51399
Peabody,Massachusetts,2011,51632
Peabody,Massachusetts,2012,51904
Peabody,Massachusetts,2013,52224
Peabody,Massachusetts,2014,52463
Peabody,Massachusetts,2015,52629
Peabody,Massachusetts,2016,52759
Peabody,Massachusetts,2017,52948
Peabody,Massachusetts,2018,53092
Peabody,Massachusetts,2019,53070
Wylie,Texas,2010,42044
Wylie,Texas,2011,43597
Wylie,Texas,2012,44769
Wylie,Texas,2013,45352
Wylie,Texas,2014,46439
Wylie,Texas,2015,47348
Wylie,Texas,2016,48499
Wylie,Texas,2017,49536
Wylie,Texas,2018,51003
Wylie,Texas,2019,53067
Harrisonburg,Virginia,2010,48993
Harrisonburg,Virginia,2011,49935
Harrisonburg,Virginia,2012,51312
Harrisonburg,Virginia,2013,51537
Harrisonburg,Virginia,2014,52542
Harrisonburg,Virginia,2015,52675
Harrisonburg,Virginia,2016,53542
Harrisonburg,Virginia,2017,53644
Harrisonburg,Virginia,2018,53488
Harrisonburg,Virginia,2019,53016
DeSoto,Texas,2010,49344
DeSoto,Texas,2011,50196
DeSoto,Texas,2012,51216
DeSoto,Texas,2013,51587
DeSoto,Texas,2014,52046
DeSoto,Texas,2015,52612
DeSoto,Texas,2016,53088
DeSoto,Texas,2017,53533
DeSoto,Texas,2018,53254
DeSoto,Texas,2019,52988
Pensacola,Florida,2010,52014
Pensacola,Florida,2011,51848
Pensacola,Florida,2012,52149
Pensacola,Florida,2013,52270
Pensacola,Florida,2014,52434
Pensacola,Florida,2015,52473
Pensacola,Florida,2016,52662
Pensacola,Florida,2017,52525
Pensacola,Florida,2018,52637
Pensacola,Florida,2019,52975
Olympia,Washington,2010,47067
Olympia,Washington,2011,47696
Olympia,Washington,2012,48089
Olympia,Washington,2013,48473
Olympia,Washington,2014,49327
Olympia,Washington,2015,49849
Olympia,Washington,2016,50732
Olympia,Washington,2017,51660
Olympia,Washington,2018,52508
Olympia,Washington,2019,52882
Edina,Minnesota,2010,48037
Edina,Minnesota,2011,48686
Edina,Minnesota,2012,49202
Edina,Minnesota,2013,49501
Edina,Minnesota,2014,49704
Edina,Minnesota,2015,50251
Edina,Minnesota,2016,51428
Edina,Minnesota,2017,51783
Edina,Minnesota,2018,52430
Edina,Minnesota,2019,52857
Wheaton,Illinois,2010,53104
Wheaton,Illinois,2011,53416
Wheaton,Illinois,2012,53576
Wheaton,Illinois,2013,53765
Wheaton,Illinois,2014,53769
Wheaton,Illinois,2015,53736
Wheaton,Illinois,2016,53518
Wheaton,Illinois,2017,53406
Wheaton,Illinois,2018,53108
Wheaton,Illinois,2019,52745
West New York town,New Jersey,2010,49843
West New York town,New Jersey,2011,50511
West New York town,New Jersey,2012,50853
West New York town,New Jersey,2013,51252
West New York town,New Jersey,2014,51529
West New York town,New Jersey,2015,52540
West New York town,New Jersey,2016,52596
West New York town,New Jersey,2017,52732
West New York town,New Jersey,2018,52668
West New York town,New Jersey,2019,52723
Hoboken,New Jersey,2010,50057
Hoboken,New Jersey,2011,50769
Hoboken,New Jersey,2012,51481
Hoboken,New Jersey,2013,52177
Hoboken,New Jersey,2014,52463
Hoboken,New Jersey,2015,52839
Hoboken,New Jersey,2016,53649
Hoboken,New Jersey,2017,53662
Hoboken,New Jersey,2018,53134
Hoboken,New Jersey,2019,52677
Lacey,Washington,2010,42708
Lacey,Washington,2011,43423
Lacey,Washington,2012,43947
Lacey,Washington,2013,44761
Lacey,Washington,2014,45271
Lacey,Washington,2015,46071
Lacey,Washington,2016,47309
Lacey,Washington,2017,49632
Lacey,Washington,2018,50600
Lacey,Washington,2019,52592
Summerville town,South Carolina,2010,43175
Summerville town,South Carolina,2011,43982
